name,ratings,date,title,comment
,5,2016-04-29,컬리는 신선함.,어쩜 산타의 선물 받는 기분??!!이른 아침 문을 열었을때 다소곳이 선물이 배달되어 있어요^^신선함이 배어 있는 컬리!!완전 사랑해요.
,1,2016-12-21,결제 후 앱이 크러쉬 납니다,신용카드 결제 시 결제 앱을 별도로 실행해서 결제 진행하고 다시 마켓컬리로 돌아오면 앱이 종료되면서 결제 완료가 되지 않습니다. ios 10.1.1 입니다. 내일아침 필요한거 살라고 하는데 결제가 안되서 못사고 있어요 휴.
,5,2016-03-02,모두에게 추천합니다!,"마켓컬리 초창기부터 쭉 애용했는데, 안그래도 편한 마켓컬리가 앱이 생겨 더욱 편리해졌어요."
,5,2016-03-02,굳굳!,홈페이지와 같이 깔끔한 보라보라한 느낌으로 앱도 보기 좋고 이제 폰으로 주문이 가능해서 넘 좋아요
,5,2016-03-04,무한 신뢰하게 되는 감각적인 브랜드 마켓컬리~,무한 신뢰하게 되는 감각적인 브랜드 마켓컬리의 앱 런칭을 진심으로 축하드립니다. ^^
,3,2016-03-07,마켓컬리 앱 좋아요,앱으로 주문할수있어서 좋은데 서버증축하셔야될거같아요. 너무 느려서 결제하기까지 너무 힘드네요.
,5,2016-03-10,서비스 좋아요,배송 빠르고 집앞에 놓고가면서 사진도 남겨주고~ 너무 좋아요^^ 자주이용할듯
,5,2016-03-23,마음에 들어요 :),쉽게 만나보기 힘든 좋은 상품들을 소개해줍니다.
,5,2016-04-25,편하게 장볼 수 있어서 너무 좋아요!,마켓컬리 제품 구입해 본 후에 리뷰 남깁니다.
,5,2016-04-28,만족합니다,좋은 제품을 합리적인 가격에 구매할 수 있어서 만족합니다.
,2,2016-07-23,앱 기능을 못하네요,자꾸 먹통이 되요. 그냥 모바일 웹에서 주문합니다.
,3,2017-01-23,앱은 너무 대충 만들었네요,서비스 자체는 좋은데 앱은 그냥 웹사이트를 엡으로 묶어놓은 형식... 이럴려면 뭐하러 앱을 만드셨어요...
,5,2016-03-02,기다렸어요~!!!,컬리앱 나오기를..ㅎㅎ
,5,2016-03-03,드디어 어플이!,항상 마켓컬리 웹으로만 장 봤었는데
,2,2016-03-04,앱받고 바로 로그인 했는데 로그인이 안되요 ㅠㅠ,마켓컬리 앱으로 편하게 장볼랬는데 로그인이 안되요 로그인 화면이 안떠요 조금씩 좋아지길 바래요 오늘은 그냥 pc버전으로 샤핑!
,5,2016-03-23,진짜좋아영,저 직장녀라 바쁘구 장보러 갈시간도 없는데 아 진짜 너무좋아요어어
,5,2016-03-30,신선하고 좋은 제품들이 문앞에ㅎㅎ 순식간에 도착하네요,"설마설마했는데 밤 11시까지 주문했더니 한치도 늦지않은 7시에 정시에 문앞에 배송됩니다. 포장부터 제품의 질, 제품 라인업까지 맘에 들지 않은 구석이 없네요."
,4,2016-04-10,신랑이랑 탱고하다발견,해외있는 신랑이랑 탱고로 통화하다가 발견한 앱 이열~~ 너무 조아용~ 우리아가 조은 음식맛난걸로만 ㅋㅋ
,4,2016-04-15,굿굿,굿굿이네여 다양한먹거리들 모아두어서 지방이지만 이용할수있는게넘 좋습니다 ;)
,5,2016-04-27,마켓컬리의 성장이 뿌듯하네요,컬리와 함께한 시간들
,2,2016-07-29,앱이 먹통이예요 ㅜㅜ,예전에는 안그랬는데 여즘 계속 먹통입니다.. 도무지 모바일로 뭘 살수가 없어요 ㅜㅜ 고쳐주세여 흑
,5,2017-09-08,좋아요.,화면이 깔끔해져서 상품 고르기도 좋고 앱 속도도 빨라진것 같아요!
,5,2016-02-20,완전사랑하는마켓컬리,마침내앱이나왔네요
,4,2016-03-02,반갑지만 느려요!,기다렸어요! 속도문제만 해결되면 앞으로 앱으로 쇼핑해야겠어요.
,5,2016-03-04,주 3회는 이용하는 곳인데 앱이 생겨서 반갑네요.,그동안 피시와 모바일로 주문했었는데 앱이 출시되어서 더욱 편하게 주문 가능해져서 좋아요.
,1,2016-03-11,엥 이게왜??,이앱 평이 왜이렇게 좋아요?? 계속흰 페이지만 뜨고 느리고..답답해서 못쓰겠는데 평가가 다 별다섯개네...;;그냥 pc웹써야할듯
,4,2016-04-21,건강까지 생각하는 편리하고 고급진 마켓컬리 배달서비스,이런 서비스 처음이예요 :)
,5,2016-04-22,아 너무 좋아요,오월의종같은 유명점포 많이 섭외해서 소개해주세요~~~
,1,2016-07-27,먹통이에요,주문을 할 수가 없어요
,1,2016-12-23,업데이트하고 이상해요,업데이트하니 이상해졌네요.
,1,2017-04-26,유료앱이였나요?,무료앱인줄알았는데 설치하자마자 바로 1달러 결제 되네요. 좀 짜증납니다.
,1,2017-09-05,로그인도 안되고,주문내역 보려니 로그인도 안되어있고
,4,2016-03-02,컬리사랑,컬리 앱 완전 편하네요
,5,2016-03-02,생활필수앱!!,바쁜 워킹맘에게 생필앱!! 완전 사랑해요~
,1,2016-03-04,앱 정말 못쓰겠네요,이용 불가 할 정도로 느리고 메뉴도 한정되어있네요. 너무 성급하게 런칭하신듯...
,4,2016-03-08,너무 불편,왠만하면 안남기려고했는데 너무 짜증나서 남김
,5,2016-04-19,품질이 좋아요,양송이 시켰는데 단단탱탱한거 보고 깜짝;;;
,5,2016-04-22,좋아요!!,좋은 상품이 많아서 자주 애용해야겠어요^^
,5,2016-04-28,좋아요!!,앞으로 자주 애용해야겠어요:)
,5,2016-04-29,쭉 함께해요 마켓컬리!,다양한 상품군을 아침에 바로 받아볼 수 있어서 정말 좋아요 :)
,5,2016-07-27,황당....,앱은 왜 만든건지 모르겠음 ;;;
,1,2016-09-02,시스템굿 앱최악,아니 개선 안하세요?
,2,2016-03-04,앱 테스트 안하시나요?,버퍼링 완전 심한데... 주문하려다 속터질듯..
,1,2016-03-08,앱 발매 이후,앱 발매 이후 현저히 느려진 속도.
,4,2016-03-18,좋아요,"다 좋은데, 좀 느린게 흠이네요^^"
,3,2016-03-20,마켓 컬리 좋네요~,다운 받은 직후라 어플의 유용성을
,3,2016-07-11,앱 먹통증상,앱에 잘 안들어갑니다
,2,2016-07-24,너무 느려요,검색 한 번하면 화면 넘어가는데 한나절이네요 비엔나 사려다가 뒷목잡아요
,1,2016-07-28,앱이 안되요,잘이용하고 있었는데 일주일전부터 안되네요 다시 깔아봐도 안되요
,1,2016-08-03,앱이 안돼여!!,화면이 먹통이네요. 이 어플 왜 만든건가요?  어플 다운받은 사람 화나게 할려구 만든건가요?
,5,2017-01-01,유료앱인가요?,왜 결제가 되는걸까요
,1,2017-07-19,회원가입을 할수가 없네요,회원가입하려는데 계속 팝업떠서 비번응 생성할수가 없네요 수정해주세요
,5,2016-03-02,마켓컬리가 없었던 시절에는...,제가 얼마나 고생하며 살았는지...
,5,2016-03-03,느려도 너무 느린..ㅠㅠ,왜이리 느린거죠?ㅠㅠ
,5,2016-06-24,제품들은 좋다.,배송도 빠르고
,1,2017-01-03,이거 왜 결제되나요?,무료 아닌가요?? 뭐죠?? 환불해주세요.
,4,2017-01-14,구매내역 삭제 부탁드려요,폰 용량이 없어요 삭제 부탁드려요
,1,2017-01-24,다운만 받았는데 왜 결제가 되죠?!,당황스럽네요.
,5,2017-03-10,구매내역 삭제 부탁드립니다!,구매내역 삭제 부탁드립니다!
,1,2017-06-27,회원가입을 못하겠음,하나 칠때마다 팝업뜨면서 입력응 방해합니다
,1,2017-07-06,좋아하는 마켓컬리 하지만 느린 앱,느려요 답답해서 가끔 pc로 봅니다
,1,2017-07-09,아이디 비번 찾기 피씨에서만 가능,모바일로 사용하는데 피씨에서만 아이디 비번 찾기 가능
,1,2016-03-03,.,걍 웹으로 보겠습니다.
,1,2016-03-03,느리고 오류나는 건 저 뿐인가요?,어플 다운 받았는데
,1,2016-03-09,너무 느려요,심하게 느려요 하다 자주 멈추고
,5,2016-04-09,굿,사이트&앱 디자인 넘 이뻐요
,1,2016-04-10,다운 잦아요,보던 페이지 다시 들어가기 몇번인지
,1,2016-05-15,감사합니다.,원래 제가 저혈압인데요..
,1,2016-07-25,먹통이 돼요,아이폰 6인데 자꾸 먹통이 돼요
,2,2016-07-29,앱 빈화면,메뉴 누르면 앱이 먹통..왜 안되죠?
,3,2016-08-03,구매내역 삭제 부탁드려요,구매내역 삭제 부탁드려요
,3,2017-01-22,구매목록 삭제,구매목록 삭제 부탁드립니다
,1,2016-03-13,앱 최적화좀,넘 느려요ㅠㅠ
,5,2017-02-02,좋아요~,좋아요~
,1,2017-02-28,구매목록 삭제해주세요,구매목록 삭제해주세요
,5,2020-07-05,Bestie,Best
,5,2021-04-08,1만원 할인해택,금액 해택부분과 타사업체와는 차별화된 음식제품 만족
,1,2021-04-13,저는 전지현 언니 좋아서 깔았는데 왜갑자기,저는 전지현 언니 이쁜거 보려고 깔았고
,5,2021-04-04,샤인마토~👍,요즘 인생 토마토 만났네요^^ 참 맛있어요~~!!
,5,2021-04-04,시골엄마가 서울엄마됬어요,시골이라 딸아이 간식이 늘 아쉬웠어요
,5,2021-03-26,시그리쳐물티슈,ㅗ물ㅗㅗ
,1,2021-03-30,노동차 처우 개판 & 갑질,업계에서 유명하더군요.
,5,2021-03-25,너무 편리해여,주문하면 빠르게 문앞까지 배송 넘 편해여
,5,2021-03-16,저아요,조음 큐팡과 양대산맥
,4,2021-03-23,첫거래 할인해택 대만족,마켓컬리의 새벽배송에 장보러 가지 않아서 시작했는데 첫거래라고 할인해택 주니 너무 좋았다.😁
,5,2021-03-16,다들컬리컬리ㅡ하다가 뒤늦게ㅜ입문 매일 들락날락하네요~^^,ㅁ
,5,2021-03-14,최고 간편식 다여트 제품 짱,아주 즇아요
,5,2021-03-10,추천인 아이디 123123,추천인 아이디 123123  입력하고 5천원 받으세요!
,1,2021-03-12,블랙리스트,일용직 노동자 블랙리스트 만들어 공유하고 취업 방해한 갑질 악덕 기업은 소비하고 싶지 않습니다. 제대로 된 처우 개선과 사과를 원합니다.
,5,2021-03-09,세상에,삶의 질이 월등히 높아짐ㅎㅎ
,1,2021-03-10,망해랏,여기가 그 일용직 노동자들한테 임금 제대로 안주고 안준다고 본사에 전화하면 블랙리스트 올리고 노동자 채용 대행 업체에 블랙리스트 전달하고 채용 안되게 하는 갑질 오지게 하는 기업인가용 ?!? 미쵸따 ~
,1,2021-03-09,여기가 노동자들 블랙으로 찍어내어 쫒아낸다는,블랙 기업 마켓컬리가 맞나요?
,5,2021-03-03,빠름_만족,급! 볼때 후다닥 고르기 쉽게!
,4,2021-03-07,새벽별 보며,새벽별 보며 배송에 기사님들 안전운전 하세요.
,1,2021-03-07,느그는블랙리스트랑 사셔,난 몇천원 적립금도 안아깝고
,5,2021-02-28,좋아요~~,진작 가입할껄~~
,4,2021-03-02,제품이 더 많았으면 좋겠어요~ 토블론 다크!-!,토블론 다크!-!
,5,2021-02-18,꽃포장은 야외 배송할때 신경써 주세요. 꽃이 얼어요,꽃이
,5,2021-02-18,최고의 장보기,마켓컬리로 식자재 및 소스를 구입하여 가족 한끼한끼 세심하게
,5,2021-02-02,추천인 hng220 쓰고 5천원 적립금 받아가세용,가입하실 때 적으면 서로 적립금 줘용
,1,2021-02-09,비싸요비싸,배송오는 택배상자며 배송품 쌓는 내장재종이같은거며 친환경은 좋다만 단가는 다 소비자가 부담하는것아닙니까 택배박스도 한번쓰고 버리는건데 두꺼울 필요가 있나요? 좀 얇고 싸게 맞춰주세요 어짜피 컬리배송하시는 전담분들이 배송해주는건데 제품에비해 겉치레포장이 과하다는 생각이 듭니다
,4,2021-02-07,"품질은 좋지만, 무료배송 금액이 너무 커요!","지인 소개로 작년부터 가끔 마켓컬리 이용하고 있어요, 마켓컬리에서 판매하는 제품은 믿음이 가서 자주 들어가지만 1인가구 or 필요한 식재료만 그때그때 구입하고 싶은 저로써는 기본 무료배송 금액이 너무 크다보니 로켓프레쉬(무료배송 15000원)이용하게 되는 것 같아요!"
,5,2021-01-31,마켓컬리짱,쵸ㅣ고에요 ㅎㅎ
,5,2021-01-29,기대됩니다~^^,"딸 남친용 겉절이,"
,5,2021-01-22,브리또 또주문,멕시칸을 맛보기 쉽지않은데.... 집에서 브리또라...좋다 맛있다!!! 재주문~~
,4,2021-01-24,상품목록 상세히 나눠줬으면,과자하고 검색하면 시판과자/지방특색이 있는과자/외제과자 등등으로 세분화시켜 분리를 해줬으면 좋겠어요~
,5,2021-01-18,컬리홀릭,삼일째 마켓컬리이용중이예요.
,5,2021-01-16,이제 샛별배송 없어지나요..,기사 보니까 정부에서 2월달부터 쿠팡로켓배송 마켓컬리 새벽배송 규제한다고 하더라고요.. 마켓컬리 엄청 편했는데..
,1,2021-01-18,초심을 잃었네요,처음엔 상품도 괜찮고 배송도 깔끔하고 정확하고 모든게 좋았습니다. 하지만 갈수록 조금씩 조금씩 이상해 지더니 문앞 배송 광고로 홍보해 놓고 경비실에 맡기고 가버리기 일수 어디 맡겨ㅛ는지 문자도 안해줌.그리고 특히 계란 배송은 꼭 한두개 깨져있고 코로나 핑계로 고객센터는 연결도 안되고 문자를 남겨도 답장없음.답장이 와도 몇일뒤나 옵니다.기가차서 말도 안나옵니다. 요즘은 컬리 안시키고 다시 ssg로 돌아갔네요.역시 구관이 명관 체계가 잡혀 있으니 훨씬 물건도 좋고 처리도 깔끔합니다.
,4,2021-01-13,추천인 아이디:koyoho7,추천인 아이디 입력하고 5000원 적립
,2,2021-01-02,제품은 좋으나 제품 문제발생시 해결하기 정말 힘듬,"제품이 문제가 있어 문의했으나 이틀이 지나도 답변 없음,"
,1,2021-01-10,쎄하다. 평점주는게 공평하지않아. 중국자본다운 회사네,딱 제품 뻥카치기 좋은 시스템
,5,2020-12-18,VVS,미란이와 머쉬베놈도 좋아하는 마켓컬리
,1,2020-12-25,환불 교환 재배송 정산처리 최악,처음으로 비추 때문에 남기는 리뷰
,1,2020-12-24,배송 기ㅐ누려,배송 개느려
,2,2020-12-22,자동 로그인 문제,비밀번호 관리 어플로 로그인하려고 하면 자동입력 사이트 주소가 page.link로 설정되어 자동입력이 안되네요. 컬리 사이트로 링크가 되게 수정 부탁드립니다.
,5,2020-12-16,바쁜 일상에 위로가 되는 마켓컬리~,하루 일과를 마치고 퇴근하면 오늘은 또 무얼해 먹나 늘 고민이였는데 마켓컬리 덕분에 맛있는 저녁밥상이 뚝딱 만들어져서 참 고맙네요.ㅋ
,4,2020-12-18,최고의 신선식품,신선식품의 질이 좋네요 하지만 반조리 식품은
,5,2020-12-07,좋아요,맨보샤 미니붕어빵
,4,2020-12-16,대신,바쁜일상에 정신없는데 필요한생필품 대신쇼핑해주니 넘좋은데 각종포장재 처리는 숙제네요
,3,2020-12-08,애견용품은 따로,한 카테고리에 —알뜰상품 신상품 등 섞지 말아 주세요
,1,2020-12-07,아니 왜 다 품절임,?? 뭘 사질 못하겠네
,5,2020-12-03,여유로운 아침,말로만 듣던 컬리를 직접 이용하고보니
,5,2020-11-17,좋은 제품 빠른 배송,늦은 시간 주문에도 뺘ㆍ른 뱃ㅇ 감사합니다.
,5,2020-11-13,추천인 floria6 적으시고 5000원 받아가세요,가입하실때 floria6 추천인 적으시면 무조건 5000원 적립됩니다!
,5,2020-11-08,굿,빠른배송 칭찬해~
